id,text,order,image,solution_pdf,series_id
898,"aptembra $19XX$
Trhové námestie Atlantídy je vydláždené čiernymi a bielymi dlaždicami tak, ako šachovnica $8 \times 8$. Na námestí bolo rozmiestnených $8$ strážcov tak, že v každom riadku a stĺpci bol iba jeden. Dokážte, že na čiernych dlaždiciach námestia je párny počet strážcov.",6,,,139
899,"Martin si myslí číslo. Mihálovi prezradil, že má práve $4$ deliteľov. Potom sa ho Mihál opýtal, aká je jeho posledná cifra. Martin mu odpovedal: ""To ti nemôžem povedať, pretože by si už vedel, aké je to číslo."" Aké číslo si Martin myslí? Nájdite všetky možnosti.",1,,,140
900,"V ostrouhlom trojuholníku $ABC$ má strana $AC$ dĺžku $4$. Kružnica opísaná tomuto trojuholníku má priemer $8$.
1. Označme $D$ priesečník dotyčníc k opísanej kružnici v bodoch $A$ a $C$. Aké hodnoty môže nadobúdať veľkosť uhla $ADC$?
2. Aké hodnoty môže nadobúdať veľkosť uhla $ABC$?",2,,,140
901,"Existuje päť rôznych kladných celých čísel, pre ktoré platí, že súčet ľubovoľnej trojice z nich je deliteľný súčtom zvyšnej dvojice?",3,,,140
903,"Sú dané kladné reálne čísla $a_1$, $a_2$, $\dots a_n$ také, že: 
$$a_1\leq a_2\leq \dots\leq a_n\leq n\cdot a_1.$$
Určte, pre ktoré $n$ vieme z každej takejto $n$-tice vybrať tri čísla $a_i \leq a_j \leq a_k$, pre ktoré platí:
$$a_i^2 + a_j^2 > a_k^2.$$",5,,,140
902,"Adam a Bruno hrajú hru. Majú napísaných $n\geq 12$ za sebou idúcich prirodzených čísel. Začína Adam, v ťahoch sa striedajú a v každom ťahu jeden z nich škrtne jedno číslo, až kým neostanú napísané posledné dve čísla. Ak najväčší spoločný deliteľ týchto dvoch čísel je $1$, vyhrá Adam, inak vyhrá Bruno. 
1. Kto má víťaznú stratégiu, ak $n$ je párne?Kto má víťaznú stratégiu, ak $n$ je nepárne?",4,,,140
904,"Majme kváder s nepárnymi celočíselnými rozmermi rozdelený na menšie kvádre s celočíselnými rozmermi. Dokážte, že medzi týmito menšími kvádrami existuje kváder, ktorého vzdialenosti od stien veľkého kvádra:
1. majú párny súčet,sú všetky párne alebo dve párne a štyri nepárne.",6,,,140
905,"Rozhodnite, či existujú navzájom rôzne prvočísla $p_1$, $p_2$, $\dots p_n$ také, že:
$$\frac{1}{p_1}+\frac{1}{p_2}+ \dots +\frac{1}{p_n}=1.$$",1,,,141
906,"Majme trojuholník $ABC$ so stranou $AB$ dlhou $8$ a uhlom oproti tejto strane veľkosti $120$ stupňov. Označme $p$ a $q$ dotyčnice ku kružnici opísanej tomuto trojuholníku v bodoch $A$ a $B$. Majme kružnicu $k$, ktorá sa dotýka naraz úsečky $AB$ a priamok $p$ a $q$. Označme $D$ priesečník $p$ a $q$ a $E$ bod dotyku $p$ a $k$. Aká môže byť vzdialenosť $DE$? Nájdite všetky možnosti.",2,,,141
907,"V rade stojí $a+b$ misiek očíslovaných od $1$ po $a+b$, kde $a$, $b$ sú kladné celé čísla. V prvých $a$ miskách je po jednom citróne a v posledných $b$ miskách je po jednej limetke. V jednom ťahu vieme presunúť citrón z misky $i$ do $i+1$ a limetku z $j$ do $j-1$, ak rozdiel $|i-j|$ je párny. V jednej miske môže byť naraz aj viac citrusov. Chceme dostať postupom týchto krokov limetky do prvých $b$ misiek a citróny do posledných $a$ misiek (do každej jeden citrus). Pre aké $a$, $b$ je to možné?",3,,,141
908,"Na chodbe sa rozbil kvetináč. Spýtali sme sa dvoch najbližších tried, kto rozbil kvetináč. Každý žiak obvinil práve jedného žiaka z tej druhej triedy. Dokážte, že vieme dať maslo na hlavu niektorým žiakom tak, že ak sa spýtame všetkých žiakov s maslom na hlave, povedia dokopy práve mená všetkých žiakov bez masla na hlave. ",4,,,141
909,"Predĺženie ťažnice z $A$ v trojuholníku $ABC$ pretne opísanú kružnicu v $D$ rôznom od $A$, predĺženie ťažnice z $B$ ju pretne v $E$ rôznom od $B$. $F$ a $G$ delia strany $a$ a $b$ v tomto poradí v pomere $2:1$ tak, že kratšie úseky sú priľahlé k $C$. Dokážte, že uhly $AGE$ a $BFD$ sú zhodné.",5,,,141
910,"Majme celé číslo \(c\) a polynóm \(P(x)\) stupňa \(n\), ktorého koeficienty sú celé čísla. Označme \(D\) najväčšie celé číslo, pre ktoré platí, že \(D\) delí \(P(i)\) pre každé celé číslo \(i\). Dokážte, že potom \(D\) je najväčší spoločný deliteľ čísel \(P(c)\), \(P(c+1)\), $\dots$ \(P(c+n)\).",6,,,141
923,"Hubert našiel v lavici zabudnutú kocku, ktorá má na stenách ľubovoľne napísané čísla od \(1\) po \(6\), každé práve raz. Traja kamaráti sa zapozerali na kocku a všimli si, že každý ju vidí z inej strany a že každý vidí vrchnú stenu a dve susedné bočné steny. Zároveň platí, že každý z trojice vidí inú dvojicu bočných stien. Tiež si všimli, že ak sčítajú čísla, ktoré na stenách vidia, tak dostanú čísla \(9, 14\) a \(15\). Aké číslo môže byť na spodnej stene? Nájdite všetky možnosti a ukážte, že žiadne iné neexistujú.",1,,,142
928,"Strážca ukáže na niečo pripomínajuce portál v tvare trojuholníka. Označme si ho \(ABC\). Vnútorný uhol trojuholníka \(ABC\) pri vrchole A je väčší ako \(60°\) a vnútorný uhol pri vrchole \(B\) je menší ako \(60°\). Ďalej je bod \(D\) taký, že trojuholník \(ABD\) je rovnostranný. Platí, že trojuholníky \(ACD\) a \(BCD\) sú rovnoramenné a to tak, že bod \(D\) je oproti ich základniam. Určte veľkosť uhla \(ACB\).
",6,,,142
927,"Zvýraznená časť zadania sa zmenila 19.12.2023

Prišli do klubovne a Viktor Hubertovi vysvetlil, že každá víla celý čas buď klame alebo hovorí pravdu. Veterné víly sa vyjadrili takto:
- Anemoi: Kód obsahuje cifru \(8\).
- Boreas: Kód obsahuje cifru \(2\). Dogoda klame.
- Caelus: Kód je číslo deliteľné \(3\). Kód je číslo menšie ako \(90\).
- Dogoda: Kód je číslo deliteľné \(7\). Klamú aspoň dvaja z nás.
- Eurus: Anemoi aj Caelus zároveň hovoria pravdu. Kód obsahuje cifru \(9\). Kód má aspoň \(3\) cifry.
Aký je teda kód, ak vieme, že ide o kladné celé číslo? Nájdite všetky možnosti a dokážte, že žiadne iné neexistujú.",5,,,142
925,"Hubert nalieval každé ráno hmlu do rozmanitých, rôzne veľkých nádob, ktoré si starostlivo zoradil na polici. Pri nalievaní postupoval postupne z jednej strany a žiadnu nádobu nepreskakoval.
Do každej nádoby sa vojde aspoň liter hmly. Keby nalieval hmlu sedemdesiatlitrovou odmerkou, hmla z prvého nabratia by naplnila presne \(11\) nádob, hmla z druhého nabratia by naplnila presne ďalších \(12\) nádob a hmla z tretieho nabratia by naplnila presne ďalších \(7\) nádob. Ak by použil päťdesiatlitrovú odmerku, tak hmla z prvého nabratia by naplnila presne \(8\) nádob, z druhého nabratia presne ďalších \(10\) nádob, z tretieho presne ďalších \(7\) nádob a zo štvrtého presne ďalšie \(4\) nádoby. Rozhodnite, či je tridsiata nádoba v poradí väčšia ako dvadsiata piata a poriadne zdôvodnite, prečo to tak musí byť. ",3,,,142
926,"Mapa knižnice je štvorčeková sieť \(4 \times 4\), kde každý zo \(16\) štvorčekov je zafarbený práve jednou zo \(4\) farieb podľa toho, o akých vílach daná sekcia je: červená, modrá, zelená, žltá. Hubert vidí, že na mape je 9 rôznych \(2 \times 2\) štvorcov.
1. Môže mapa vyzerať tak, že každý \(2 \times 2\) štvorec obsahuje práve jeden štvorček z každej farby? Ak áno, nakreslite ako, ak nie, vysvetlite prečo.
2. Môže mapa vyzerať tak, že každý \(2 \times 2\) štvorec obsahuje práve jeden štvorček z každej farby a zároveň aspoň \(2\) rohové štvorčeky veľkého \(4 \times 4\) štvorca majú rovnakú farbu? Ak áno, nakreslite ako, ak nie, vysvetlite prečo.",4,,,142
924,"Vo vílom údolí majú iba \(3\) typy mincí s hodnotami \(2, 5\) a tretiu hodnotu, ktorú Vanda práve zabudla. Vieme ale, že Hubert prvú zmrzlinu, ktorá stála \(13\), nevedel zaplatiť menej ako troma mincami, ale troma mincami ju zaplatiť už vedel. Takisto druhú zmrzlinu za \(19\) nevedel zaplatiť menej ako tromi mincami, no presne troma už áno. Aká je hodnota tretieho typu mincí? Nájdite všetky možnosti a ukážte, že žiadne iné neexistujú.",2,,,142
929,"Nakoniec si vyžobronili dokopy \(3\) informácie, z ktorých musia poskladať kód pre druhého strážcu. Zistili, že kód je štvorciferné číslo, ktoré musí spĺňať tieto podmienky:
1. Súčet číslic na mieste tisícok a mieste stoviek je rovný číslu, ktoré vznikne, ak z hľadaného čísla odstránime obe prostredné číslice.
2. Súčet z prvej podmienky je menší než dvojnásobok číslice na mieste desiatok.
3. Práve jedna zo štyroch číslic hľadaného čísla je prvočíslo (prvočíslo je číslo, ktoré má práve dvoch rôznych deliteľov, a to \(1\) a seba samého).
Aké číslo mohlo byť hľadaný kód? Nájdite všetky možnosti.",1,,,143
934,"Drahokam v tvare obdĺžnika je rozdelený na osemuholník a šesťuholník ako na obrázku (pozor, obrázok je iba názorný, jednotlivé dĺžky nezodpovedajú skutočnosti). Strany osemuholníka majú veľkosti \(1, 2, 3, 4, 5, 6, 7\) a \(8\) v nejakom poradí. Nájdite maximálny možný obsah šesťuholníka za týchto podmienok.
",6,,,143
930,"Oblačník Cassius je štvorec \(ABCD\) so stranou dlhou \(6\) \(cm\). Body \(E\), \(F\) a \(G\) ležia postupne na stranách \(AB\), \(BC\) a \(CD\), pričom platí, že \(2 \cdot |EA| = |EB|\), \(2 \cdot |F B| = |F C|\) a \(2 \cdot |GC| = |GD|\). Cassius nadobudol tvar trojuholníka \(EFG\). Určte obsah tohto trojuholníka.",2,,,143
931,"Stretli 31 dedinčanov a medzi nimi si všimli \(3\) skupiny - pravdovravci, klamári a premenliví.
Pravdovravci vždy hovoria pravdu, klamári vždy klamú a premenliví si v prvej odpovedi vyberú, či hovoria pravdu alebo klamú a odvtedy to robia na striedačku. Chlapci sa najprv ale museli uistiť, kto je pravdovravec, klamár a premenlivý, takže sa ich všetkých spýtali \(3\) otázky v tomto poradí: Na otázku „Si pravdovravec?“ dostali \(22\) odpovedí áno. Na otázku „Si premenlivý?“ dostali \(15\) odpovedí áno a na otázku „Si klamár?“  dostali \(7\) odpovedí áno. Koľko je pravdovravcov, koľko klamárov a koľko premenlivých v Evalininej dedine?",3,,,143
932,"Na stole je \(20\) drahokamov. Dvaja hráči hrajú hru a striedajú sa v ťahoch. Hráč vo svojom ťahu musí zobrať aspoň \(1\) a zároveň menej ako polovicu zo zostávajúcich drahokamov. Hráč, ktorý nemôže urobiť ťah podľa pravidiel, prehral. Pre ktorého z hráčov existuje výherná stratégia a aká? Výherná stratégia je postup, podľa ktorého, keď jeden hráč hrá, tak vyhrá bez ohľadu na ťahy súpera.",4,,,143
933,"Máš \(5\) kladných celých čísel. Keď ich sčítaš po dvoch všetkými  možnými spôsobmi, vytvoríš \(10\) čísel. Kráľovná mala nájsť také čísla, pre ktoré by tých \(10\) čísel bolo po sebe idúcich. Hubert to skúšal, no nešlo to. Dokáž, že týchto \(10\) čísel nemôže byť \(10\) po sebe idúcich čísel.",5,,,143
911,"Zvýraznené časti zadania boli upresnené 25.2.2024 
Artemis a Boreas vymysleli hru s kladnými celými číslami od $1$ do $n$. V hre sa striedajú v ťahoch, a to tak, že v každom ťahu si hráč zoberie jedno z ešte nevybratých čísel. Artemis, ktorá začína, vyhrá, ak bude mať pri sebe  na konci dve čísla, ktorých súčin je $n + 1$, inak vyhrá Boreas. Ktorý hráč má vyhrávajúcu stratégiu? (Vyhrávajúca stratégia je postup, podľa ktorého hráč vyhrá bez ohľadu na ťahy súpera.)",1,,,145
912,"Aténa zoslala Pytagorovi úlohu: „Na číselnej osi sú zaznačené body \(x,\) \(2x-2\) a \(3x\) (viete, ktorý bod prislúcha ktorému číslu). Nájdi body 0 a 1.” Ako to mohol Pytagoras spraviť, keď mohol použiť iba kružidlo a pravítko bez mierky?",2,,,145
913,"Okolo Herkula stálo v kruhu 17 príšer, z ktorých každá mala iný počet hláv z rozmedzia od 1 do 17. Dokážte, že každé takéto usporiadanie musí mať najmenej jednu skupinu troch susedných príšer, ktoré majú spolu aspoň 27 hláv.",3,,,145
914,"Zeus sa rád pozerá na Zem cez okno. Okno má tvar štvorca, ktorého vrcholy ležia na stranách päťuholníka tak, ako na obrázku. Vrcholy päťuholníka zase ležia na stranách šesťuholníka tak, ako na obrázku. Päťuholník má všetky vnútorné uhly rovnakej veľkosti a aj šesťuholník má všetky vnútorné uhly rovnakej veľkosti. Zistite súčet uhlov \(\alpha+\beta+\gamma+\delta\).
",4,,,145
915,"Počty bohov jednotlivých elementov sú postupne rôzne prvočísla \(l\), \(m\), \(n\), \(t\) také, že \(2\cdot l + 3\cdot m + 5\cdot n + 7\cdot t = 162\) a zároveň \(11\cdot l + 7\cdot m + 5\cdot n + 4\cdot t = 162\). Nájdite všetky možné hodnoty pre \(l\), \(m\), \(n\), \(t\). (Prvočíslo je číslo, ktoré má práve dvoch deliteľov - číslo 1 a seba samé.)",5,,,145
916,"Dar bohom mal tvar mozaiky s rozmermi $20 \times 47$. Mozaika sa skladala z ľubovoľne otočených alebo prevrátených dielikov iónskeho, dórskeho a korintského typu nasledujúcich tvarov: 
Koľko najmenej dielikov dórskeho typu bolo v mozaike použitých?
",6,,,145
917,Héfaistos ukul meč s hrotom v tvare rovnostranného trojuholníka $ABC$. Niekam na jeho stranu $BC$ vypálil bod $D$. Obsah trojuholníka $ABD$ je trikrát väčší ako obsah trojuholníka $ACD$. Rozdiel ich obvodov je $5$ $cm$. Určte veľkosť strany $AB$.,1,,,144
918,"Iris priradila siedmim farbám dúhy cifry \(1\) až \(9\), každú najviac raz. Prvej farbe, červenej, priradila cifru \(1\). Všimla si, že súčiny cifier prvých troch farieb, prostredných troch farieb a posledných troch farieb sa rovnajú. Zároveň si všimla, že sedemciferné číslo, ktoré očíslovanie dúhy vytvorilo, je deliteľné jedným z cifier, ktoré nepoužila. Aké cifry priradila Iris jednotlivým farbám dúhy?",2,,,144
919,"Zvýraznená časť zadania sa zmenila 28.01.2024
Afrodita napísala na pergamen niekoľko po sebe idúcich kladných celých čísel. Ares roztrhol pergamen na dve časti tak, že:
- na každej z nich je napísaných niekoľko(aspoň jedno)po sebe idúcich kladných celých čísel,
- na jednej časti je o jedno číslo viac ako na druhej,
- súčty čísel na oboch častiach sa rovnajú.
Dokážte, že najmenšie z čísel, ktoré Afrodita napísala, je druhou mocninou kladného celého čísla (tzn. vieme ho napísať ako súčin kladného celého čísla so samým sebou). ",3,,,144
920,"Héra dookola vypĺňala tabuľku $5 \times 4$ tak, že v každej $2 \times 2$ podtabuľke sa nachádzalo každé z jej štyroch obľúbených čísel. Takto dostala niekoľko rôznych vyplnení celej tabuľky $5 \times 4$. Poseidon si po každom vyplnení zapísal súčet všetkých čísel vo vyplnenej tabuľke. Koľko najviac rôznych súčtov mohol mať Poseidon zapísaných?",4,,,144
921,"Nebeská záhrada má tvar štvoruholníka $ABCD$, v ktorom platí, že uhol $ACB$ má $90^\circ$, uhol $BAC$ má $35^\circ$ a body $B$ a $D$ sú symetrické (osovo súmerné) podľa priamky prechádzajúcej stredom strany $AB$ a bodom $C$. Aký veľký je uhol $ADC$?",5,,,144
922,"V trónnej sále na Olympe bolo 10 bohov. Každý z nich mal od 1 do 100 rokov (vek rátame na celé roky). Dokážte, že spomedzi týchto bohov môžeme vybrať dve neprázdne rovnako staré skupiny (nikto nebude v oboch). Vek skupiny je súčtom vekov jej členov. ",6,,,144
935,"Vo vrcholoch $40$-uholníka sú ľubovoľne vpísané čísla od $1$ do $40$, každé práve raz. Koľko najviac z nich môže byť deliteľných svojím susedom v smere hodinových ručičiek?",1,,,146
936,"Nájdite všetky reálne čísla $a$, pre ktoré:
$$a^{2024}-2a^{2023}+2a^{2022}-2a^{2021}+\dots +2a^2 -2a +1 =0.$$",2,,,146
937,"V lichobežníku $ABCD$ je strana $AB$ rovnobežná so stranou $CD$ a pri vrcholoch $A$ a $D$ sú pravé uhly. Na úsečke $BC$ vyznačíme bod $E$ tak, aby platilo $|CE| = |EB| = |AB|$. Dokážte, že veľkosť uhla $BED$ je trojnásobkom veľkosti uhla $CDE$.",3,,,146
938,"Alica a Beáta hrajú hru. Na začiatku hry je na stole $n\geq 2$ kamienkov a v prvom ťahu si zo stola Alica vezme nejaký počet kamienkov (ale nie všetky). Následne sa striedajú v ťahoch, pričom vždy môže hráč zobrať len počet kamienkov, ktorý je menší alebo rovný počtu kamienkov, ktoré zobral hráč pred ním. Hru vyhráva hráč, ktorý zo stola zoberie posledný kamienok. V závislosti od $n$ určte, ktorý hráč má víťaznú stratégiu.",4,,,146
939,"$64$ škriatkov sa hrá so šachovnicou $64 \times 64$ políčok. Postupne si vyberajú po jednom políčku, až kým nie sú rozdelené všetky políčka (teda na konci má každý z nich vybraných presne $64$ políčok). Dokážte, že bez ohľadu na to, ako si škriatkovia políčka vyberajú, vždy bude existovať riadok alebo stĺpec, v ktorom bude mať aspoň $8$ rôznych hráčov po aspoň jednom políčku.",5,,,146
940,"Majme trojuholník $ABC$. Na strane $AC$ je bod $D$ a os uhla $BAC$ pretína úsečku $BD$ v bode $X$ a úsečku $BC$ v bode $Y$ tak, že platí $AX:XY = 3:1$ a $BX:XD = 5:3$. Určte veľkosť uhla $ACB$ pomocou veľkosti uhla $BAC$.",6,,,146
